date,wssPrecipTotal,precipQF
"2019-05-01",0.650,1
"2019-05-02",0.030,0
"2019-05-03",1.050,0
"2019-05-04",0.000,0
"2019-05-05",0.020,0
"2019-05-06",0.020,0
"2019-05-07",0.000,0
"2019-05-08",0.770,0
"2019-05-09",0.030,0
"2019-05-10",0.020,0
"2019-05-11",0.000,0
"2019-05-12",0.000,0
"2019-05-13",0.000,0
"2019-05-14",0.050,0
"2019-05-15",0.330,0
"2019-05-16",0.500,0
"2019-05-17",0.140,0
"2019-05-18",14.890,0
"2019-05-19",0.590,0
"2019-05-20",0.000,0
"2019-05-21",0.000,0
"2019-05-22",6.750,0
"2019-05-23",0.000,0
"2019-05-24",16.290,0
"2019-05-25",0.030,0
"2019-05-26",3.710,0
"2019-05-27",0.000,0
"2019-05-28",0.000,0
"2019-05-29",0.000,0
"2019-05-30",0.030,0
"2019-05-31",0.000,0
