date,wssPrecipTotal,precipQF
"2020-01-01",1.400,1
"2020-01-02",0.480,1
"2020-01-03",0.460,1
"2020-01-04",1.170,1
"2020-01-05",1.150,1
"2020-01-06",0.310,1
"2020-01-07",0.390,1
"2020-01-08",0.320,1
"2020-01-09",1.650,1
"2020-01-10",1.860,0
"2020-01-11",0.980,1
"2020-01-12",0.580,1
"2020-01-13",1.100,0
"2020-01-14",1.270,1
"2020-01-15",1.300,0
"2020-01-16",0.790,1
"2020-01-17",0.980,1
"2020-01-18",0.780,1
"2020-01-19",0.980,1
"2020-01-20",0.740,1
"2020-01-21",0.200,1
"2020-01-22",1.670,1
"2020-01-23",0.740,1
"2020-01-24",0.580,1
"2020-01-25",0.630,1
"2020-01-26",0.370,1
"2020-01-27",2.200,1
"2020-01-28",0.700,1
"2020-01-29",0.710,1
"2020-01-30",2.120,1
"2020-01-31",0.680,1
