date,wssPrecipTotal,precipQF
"2019-01-01",1.010,0
"2019-01-02",0.550,0
"2019-01-03",0.490,0
"2019-01-04",0.340,0
"2019-01-05",0.100,0
"2019-01-06",1.870,0
"2019-01-07",1.240,0
"2019-01-08",0.290,0
"2019-01-09",0.220,0
"2019-01-10",0.320,0
"2019-01-11",0.190,0
"2019-01-12",0.120,0
"2019-01-13",0.180,0
"2019-01-14",0.370,0
"2019-01-15",0.190,0
"2019-01-16",1.560,0
"2019-01-17",1.210,0
"2019-01-18",10.110,0
"2019-01-19",0.310,0
"2019-01-20",0.230,0
"2019-01-21",1.380,0
"2019-01-22",0.360,1
"2019-01-23",0.480,0
"2019-01-24",0.400,0
"2019-01-25",0.220,0
"2019-01-26",0.150,0
"2019-01-27",0.100,0
"2019-01-28",0.120,0
"2019-01-29",0.120,0
"2019-01-30",0.210,0
"2019-01-31",0.170,0
