date,wssPrecipTotal,precipQF
"2017-08-01",1.350,0
"2017-08-02",0.790,0
"2017-08-03",0.070,0
"2017-08-04",0.000,0
"2017-08-05",2.240,0
"2017-08-06",0.000,0
"2017-08-07",0.000,0
"2017-08-08",0.000,0
"2017-08-09",0.000,0
"2017-08-10",0.540,0
"2017-08-11",0.440,0
"2017-08-12",0.000,0
"2017-08-13",0.450,0
"2017-08-14",0.000,0
"2017-08-15",0.000,0
"2017-08-16",0.000,0
"2017-08-17",0.000,0
"2017-08-18",0.000,0
"2017-08-19",0.000,0
"2017-08-20",0.000,0
"2017-08-21",0.000,0
"2017-08-22",1.490,0
"2017-08-23",0.460,0
"2017-08-24",1.570,0
"2017-08-25",0.000,0
"2017-08-26",0.580,0
"2017-08-27",2.600,0
"2017-08-28",0.000,0
"2017-08-29",0.000,0
"2017-08-30",0.020,0
"2017-08-31",0.000,0
