date,wssPrecipTotal,precipQF
"2020-07-01",0.910,0
"2020-07-02",4.250,0
"2020-07-03",2.620,0
"2020-07-04",2.500,0
"2020-07-05",2.340,0
"2020-07-06",1.460,0
"2020-07-07",2.640,0
"2020-07-08",4.640,0
"2020-07-09",1.300,0
"2020-07-10",1.470,0
"2020-07-11",1.740,0
"2020-07-12",0.910,0
"2020-07-13",1.220,0
"2020-07-14",1.030,0
"2020-07-15",4.890,0
"2020-07-16",1.610,0
"2020-07-17",1.800,0
"2020-07-18",1.170,0
"2020-07-19",1.430,0
"2020-07-20",1.210,0
"2020-07-21",2.860,0
"2020-07-22",4.360,0
"2020-07-23",5.680,0
"2020-07-24",1.010,0
"2020-07-25",1.420,0
"2020-07-26",0.650,0
"2020-07-27",2.260,0
"2020-07-28",1.140,0
"2020-07-29",16.170,0
"2020-07-30",2.570,0
"2020-07-31",1.080,0
