date,wssPrecipTotal,precipQF
"2019-09-01",3.720,0
"2019-09-02",7.600,0
"2019-09-03",0.450,0
"2019-09-04",0.000,0
"2019-09-05",0.020,0
"2019-09-06",0.000,0
"2019-09-07",0.000,0
"2019-09-08",0.020,0
"2019-09-09",0.000,0
"2019-09-10",0.000,0
"2019-09-11",0.000,0
"2019-09-12",0.000,0
"2019-09-13",0.090,0
"2019-09-14",0.040,0
"2019-09-15",0.330,0
"2019-09-16",2.030,0
"2019-09-17",4.530,0
"2019-09-18",0.040,0
"2019-09-19",0.000,0
"2019-09-20",0.000,0
"2019-09-21",0.020,0
"2019-09-22",0.030,0
"2019-09-23",5.230,0
"2019-09-24",47.280,0
"2019-09-25",7.380,0
"2019-09-26",0.990,0
"2019-09-27",0.200,0
"2019-09-28",0.000,0
"2019-09-29",0.240,0
"2019-09-30",0.040,0
