date,wssPrecipTotal,precipQF
"2021-01-01",6.860,0
"2021-01-02",1.900,0
"2021-01-03",1.320,0
"2021-01-04",0.040,0
"2021-01-05",0.000,0
"2021-01-06",1.060,0
"2021-01-07",0.160,0
"2021-01-08",0.000,0
"2021-01-09",0.960,0
"2021-01-10",4.590,0
"2021-01-11",0.560,0
"2021-01-12",0.130,0
"2021-01-13",0.000,0
"2021-01-14",0.100,0
"2021-01-15",0.000,0
"2021-01-16",2.250,0
"2021-01-17",1.630,0
"2021-01-18",8.410,0
"2021-01-19",17.030,0
"2021-01-20",4.170,0
"2021-01-21",4.560,0
"2021-01-22",4.840,0
"2021-01-23",2.650,0
"2021-01-24",6.440,0
"2021-01-25",186.080,0
"2021-01-26",105.040,0
"2021-01-27",25.450,0
"2021-01-28",17.820,0
"2021-01-29",7.810,0
"2021-01-30",7.690,0
"2021-01-31",1.550,0
