date,wssPrecipTotal,precipQF
"2020-11-01",2.260,0
"2020-11-02",1.240,1
"2020-11-03",0.530,0
"2020-11-04",0.670,0
"2020-11-05",1.190,0
"2020-11-06",1.130,0
"2020-11-07",1.380,0
"2020-11-08",1.120,0
"2020-11-09",1.310,0
"2020-11-10",1.060,0
"2020-11-11",0.740,0
"2020-11-12",0.850,0
"2020-11-13",1.590,0
"2020-11-14",0.720,0
"2020-11-15",0.470,0
"2020-11-16",9.490,0
"2020-11-17",0.680,0
"2020-11-18",0.990,1
"2020-11-19",0.440,0
"2020-11-20",0.520,0
"2020-11-21",0.870,0
"2020-11-22",0.730,0
"2020-11-23",8.730,0
"2020-11-24",0.900,0
"2020-11-25",0.380,0
"2020-11-26",15.310,0
"2020-11-27",0.610,0
"2020-11-28",0.480,0
"2020-11-29",0.820,0
"2020-11-30",15.080,0
