date,wssPrecipTotal,precipQF
"2018-08-01",0.460,0
"2018-08-02",1.120,0
"2018-08-03",0.360,0
"2018-08-04",0.440,0
"2018-08-05",0.350,0
"2018-08-06",0.370,0
"2018-08-07",0.370,0
"2018-08-08",0.420,0
"2018-08-09",0.220,0
"2018-08-10",0.240,0
"2018-08-11",2.430,0
"2018-08-12",0.270,0
"2018-08-13",0.310,0
"2018-08-14",0.490,0
"2018-08-15",0.320,0
"2018-08-16",0.330,0
"2018-08-17",0.310,0
"2018-08-18",1.070,0
"2018-08-19",0.600,0
"2018-08-20",1.110,0
"2018-08-21",0.280,0
"2018-08-22",0.560,0
"2018-08-23",0.970,0
"2018-08-24",0.340,0
"2018-08-25",0.320,0
"2018-08-26",0.510,0
"2018-08-27",0.320,0
"2018-08-28",0.450,0
"2018-08-29",0.280,0
"2018-08-30",0.190,0
"2018-08-31",0.380,0
