date,wssPrecipTotal,precipQF
"2021-09-01",3.240,0
"2021-09-02",1.030,0
"2021-09-03",1.670,0
"2021-09-04",1.450,0
"2021-09-05",1.650,0
"2021-09-06",2.530,0
"2021-09-07",1.340,0
"2021-09-08",1.310,0
"2021-09-09",1.590,0
"2021-09-10",1.340,0
"2021-09-11",1.540,0
"2021-09-12",1.090,0
"2021-09-13",4.770,0
"2021-09-14",0.610,0
"2021-09-15",9.220,0
"2021-09-16",6.690,0
"2021-09-17",8.700,0
"2021-09-18",14.550,0
"2021-09-19",0.350,0
"2021-09-20",6.810,0
"2021-09-21",1.490,0
"2021-09-22",3.090,0
"2021-09-23",1.500,0
"2021-09-24",1.530,0
"2021-09-25",1.440,0
"2021-09-26",1.370,0
"2021-09-27",1.530,0
"2021-09-28",0.910,0
"2021-09-29",1.180,0
"2021-09-30",1.710,0
