date,wssPrecipTotal,precipQF
"2017-08-01",0.990,0
"2017-08-02",1.110,0
"2017-08-03",1.300,0
"2017-08-04",1.140,0
"2017-08-05",0.620,0
"2017-08-06",0.690,0
"2017-08-07",1.680,0
"2017-08-08",0.790,0
"2017-08-09",2.310,0
"2017-08-10",1.720,0
"2017-08-11",0.880,0
"2017-08-12",0.910,0
"2017-08-13",1.900,0
"2017-08-14",1.430,0
"2017-08-15",0.860,0
"2017-08-16",0.890,0
"2017-08-17",0.600,0
"2017-08-18",0.840,0
"2017-08-19",1.130,0
"2017-08-20",1.250,0
"2017-08-21",2.040,0
"2017-08-22",5.740,0
"2017-08-23",1.490,0
"2017-08-24",0.580,0
"2017-08-25",0.530,0
"2017-08-26",0.310,0
"2017-08-27",0.270,0
"2017-08-28",0.410,0
"2017-08-29",0.440,0
"2017-08-30",0.560,0
"2017-08-31",3.140,0
