date,wssPrecipTotal,precipQF
"2018-12-01",3.330,1
"2018-12-02",1.680,0
"2018-12-03",1.380,0
"2018-12-04",0.550,0
"2018-12-05",1.890,0
"2018-12-06",3.690,0
"2018-12-07",0.540,0
"2018-12-08",0.630,0
"2018-12-09",0.810,0
"2018-12-10",0.820,0
"2018-12-11",0.160,0
"2018-12-12",0.940,0
"2018-12-13",0.640,0
"2018-12-14",0.920,0
"2018-12-15",1.110,1
"2018-12-16",1.270,0
"2018-12-17",9.280,0
"2018-12-18",0.990,0
"2018-12-19",0.800,1
"2018-12-20",1.240,0
"2018-12-21",0.780,0
"2018-12-22",0.630,0
"2018-12-23",0.300,0
"2018-12-24",0.390,0
"2018-12-25",9.760,0
"2018-12-26",1.350,1
"2018-12-27",1.000,1
"2018-12-28",1.220,1
"2018-12-29",0.900,1
"2018-12-30",0.750,0
"2018-12-31",1.370,0
