date,wssPrecipTotal,precipQF
"2021-08-01",2.290,0
"2021-08-02",7.720,0
"2021-08-03",21.330,0
"2021-08-04",18.270,0
"2021-08-05",5.880,0
"2021-08-06",2.710,0
"2021-08-07",1.570,0
"2021-08-08",1.240,0
"2021-08-09",2.370,0
"2021-08-10",2.610,0
"2021-08-11",2.620,0
"2021-08-12",0.890,1
"2021-08-13",2.700,0
"2021-08-14",10.090,0
"2021-08-15",1.420,0
"2021-08-16",4.150,0
"2021-08-17",5.990,0
"2021-08-18",1.900,0
"2021-08-19",2.150,0
"2021-08-20",0.000,1
"2021-08-21",0.000,1
"2021-08-22",0.000,1
"2021-08-23",0.000,1
"2021-08-24",0.000,1
"2021-08-25",0.000,1
"2021-08-26",2.670,1
"2021-08-27",2.010,0
"2021-08-28",1.740,0
"2021-08-29",1.420,0
"2021-08-30",1.890,0
"2021-08-31",2.050,0
