date,wssPrecipTotal,precipQF
"2019-07-01",1.480,0
"2019-07-02",1.610,0
"2019-07-03",1.060,0
"2019-07-04",1.470,0
"2019-07-05",1.890,0
"2019-07-06",0.480,1
"2019-07-07",0.000,1
"2019-07-08",0.000,1
"2019-07-09",0.220,1
"2019-07-10",3.410,0
"2019-07-11",1.150,0
"2019-07-12",1.640,0
"2019-07-13",1.080,0
"2019-07-14",1.210,0
"2019-07-15",2.380,0
"2019-07-16",1.480,0
"2019-07-17",0.570,0
"2019-07-18",2.570,0
"2019-07-19",1.690,0
"2019-07-20",1.780,0
"2019-07-21",1.070,0
"2019-07-22",1.480,0
"2019-07-23",1.010,0
"2019-07-24",2.090,0
"2019-07-25",1.850,0
"2019-07-26",1.140,0
"2019-07-27",0.990,0
"2019-07-28",1.670,0
"2019-07-29",0.970,0
"2019-07-30",1.400,0
"2019-07-31",1.200,0
