date,wssPrecipTotal,precipQF
"2019-08-01",5.690,0
"2019-08-02",79.950,0
"2019-08-03",0.160,0
"2019-08-04",1.120,0
"2019-08-05",4.230,0
"2019-08-06",3.250,0
"2019-08-07",0.220,0
"2019-08-08",0.230,0
"2019-08-09",0.510,0
"2019-08-10",36.340,0
"2019-08-11",0.400,0
"2019-08-12",0.300,0
"2019-08-13",0.480,0
"2019-08-14",1.610,0
"2019-08-15",0.280,0
"2019-08-16",0.170,0
"2019-08-17",0.760,0
"2019-08-18",0.180,0
"2019-08-19",1.820,0
"2019-08-20",0.170,0
"2019-08-21",0.960,0
"2019-08-22",0.210,0
"2019-08-23",0.170,0
"2019-08-24",0.160,0
"2019-08-25",1.360,0
"2019-08-26",6.120,0
"2019-08-27",0.830,0
"2019-08-28",0.150,0
"2019-08-29",0.200,0
"2019-08-30",0.260,0
"2019-08-31",0.800,0
