date,wssPrecipTotal,precipQF
"2021-07-01",0.970,0
"2021-07-02",1.140,0
"2021-07-03",1.360,0
"2021-07-04",0.830,0
"2021-07-05",0.650,0
"2021-07-06",0.870,0
"2021-07-07",1.730,0
"2021-07-08",3.040,0
"2021-07-09",2.100,0
"2021-07-10",2.540,0
"2021-07-11",1.050,0
"2021-07-12",1.100,0
"2021-07-13",0.810,0
"2021-07-14",0.680,0
"2021-07-15",1.000,0
"2021-07-16",0.710,0
"2021-07-17",0.810,0
"2021-07-18",0.350,0
"2021-07-19",1.010,0
"2021-07-20",0.850,0
"2021-07-21",0.430,0
"2021-07-22",0.890,0
"2021-07-23",0.560,0
"2021-07-24",6.610,0
"2021-07-25",0.550,0
"2021-07-26",0.840,0
"2021-07-27",0.220,0
"2021-07-28",6.720,0
"2021-07-29",0.600,0
"2021-07-30",0.360,0
"2021-07-31",1.010,0
