date,wssPrecipTotal,precipQF
"2019-12-01",1.970,1
"2019-12-02",0.850,1
"2019-12-03",0.130,1
"2019-12-04",0.600,1
"2019-12-05",0.170,1
"2019-12-06",0.230,1
"2019-12-07",0.440,1
"2019-12-08",0.120,1
"2019-12-09",1.200,1
"2019-12-10",1.020,1
"2019-12-11",1.120,1
"2019-12-12",0.780,1
"2019-12-13",0.090,1
"2019-12-14",1.510,1
"2019-12-15",0.180,1
"2019-12-16",0.870,1
"2019-12-17",0.270,1
"2019-12-18",0.300,1
"2019-12-19",0.160,1
"2019-12-20",0.690,1
"2019-12-21",0.150,1
"2019-12-22",0.460,1
"2019-12-23",0.710,1
"2019-12-24",0.330,1
"2019-12-25",0.550,1
"2019-12-26",0.390,1
"2019-12-27",0.350,1
"2019-12-28",0.070,1
"2019-12-29",1.570,1
"2019-12-30",0.630,1
"2019-12-31",0.170,1
