date,wssPrecipTotal,precipQF
"2021-04-01",4.680,0
"2021-04-02",2.480,0
"2021-04-03",0.770,0
"2021-04-04",0.970,0
"2021-04-05",0.700,0
"2021-04-06",0.830,0
"2021-04-07",0.820,0
"2021-04-08",6.860,0
"2021-04-09",0.830,0
"2021-04-10",6.570,0
"2021-04-11",2.040,0
"2021-04-12",1.620,0
"2021-04-13",0.960,0
"2021-04-14",1.750,0
"2021-04-15",1.100,0
"2021-04-16",0.400,0
"2021-04-17",0.450,0
"2021-04-18",1.060,0
"2021-04-19",2.380,0
"2021-04-20",1.210,0
"2021-04-21",2.350,0
"2021-04-22",0.700,0
"2021-04-23",0.640,0
"2021-04-24",13.570,0
"2021-04-25",2.230,0
"2021-04-26",0.900,0
"2021-04-27",1.490,0
"2021-04-28",1.510,0
"2021-04-29",1.320,0
"2021-04-30",2.220,0
