date,wssPrecipTotal,precipQF
"2018-04-01",0.480,1
"2018-04-02",0.130,1
"2018-04-03",0.810,0
"2018-04-04",1.390,1
"2018-04-05",0.880,0
"2018-04-06",0.890,0
"2018-04-07",1.510,1
"2018-04-08",0.540,0
"2018-04-09",0.730,0
"2018-04-10",0.720,1
"2018-04-11",0.090,0
"2018-04-12",0.340,0
"2018-04-13",0.140,0
"2018-04-14",0.560,0
"2018-04-15",0.020,1
"2018-04-16",0.750,1
"2018-04-17",0.640,0
"2018-04-18",0.080,0
"2018-04-19",1.230,0
"2018-04-20",0.620,0
"2018-04-21",8.690,0
"2018-04-22",1.740,0
"2018-04-23",0.810,0
"2018-04-24",0.740,0
"2018-04-25",10.680,0
"2018-04-26",0.670,0
"2018-04-27",0.980,0
"2018-04-28",1.480,0
"2018-04-29",0.230,0
"2018-04-30",0.150,0
