date,wssPrecipTotal,precipQF
"2019-11-01",1.310,1
"2019-11-02",0.540,1
"2019-11-03",0.530,1
"2019-11-04",1.280,1
"2019-11-05",0.370,1
"2019-11-06",1.180,1
"2019-11-07",0.780,1
"2019-11-08",0.580,1
"2019-11-09",1.260,1
"2019-11-10",0.500,1
"2019-11-11",1.130,1
"2019-11-12",1.380,1
"2019-11-13",0.380,1
"2019-11-14",1.680,1
"2019-11-15",1.050,1
"2019-11-16",0.360,1
"2019-11-17",0.030,1
"2019-11-18",0.040,1
"2019-11-19",0.250,1
"2019-11-20",0.570,1
"2019-11-21",0.350,1
"2019-11-22",1.700,1
"2019-11-23",0.570,1
"2019-11-24",0.280,1
"2019-11-25",0.140,1
"2019-11-26",0.370,1
"2019-11-27",1.580,1
"2019-11-28",1.710,1
"2019-11-29",0.900,1
"2019-11-30",0.140,1
