date,wssPrecipTotal,precipQF
"2017-01-01",2.480,0
"2017-01-02",1.290,1
"2017-01-03",2.380,0
"2017-01-04",4.430,0
"2017-01-05",5.500,0
"2017-01-06",2.840,0
"2017-01-07",1.710,0
"2017-01-08",2.480,1
"2017-01-09",3.090,1
"2017-01-10",0.990,1
"2017-01-11",1.020,1
"2017-01-12",3.030,1
"2017-01-13",2.460,0
"2017-01-14",2.470,1
"2017-01-15",2.300,1
"2017-01-16",0.250,1
"2017-01-17",1.920,1
"2017-01-18",2.110,1
"2017-01-19",1.430,1
"2017-01-20",0.950,1
"2017-01-21",2.090,1
"2017-01-22",1.990,1
"2017-01-23",2.040,1
"2017-01-24",2.720,1
"2017-01-25",2.040,1
"2017-01-26",1.990,0
"2017-01-27",1.910,0
"2017-01-28",0.200,1
"2017-01-29",0.000,1
"2017-01-30",0.000,0
"2017-01-31",1.240,1
