date,wssPrecipTotal,precipQF
"2017-09-01",0.200,0
"2017-09-02",0.110,0
"2017-09-03",0.040,0
"2017-09-04",0.040,0
"2017-09-05",0.380,0
"2017-09-06",0.540,0
"2017-09-07",0.500,0
"2017-09-08",0.220,0
"2017-09-09",0.070,0
"2017-09-10",0.180,0
"2017-09-11",0.290,0
"2017-09-12",0.280,0
"2017-09-13",0.270,0
"2017-09-14",0.350,0
"2017-09-15",0.000,0
"2017-09-16",0.390,0
"2017-09-17",0.370,0
"2017-09-18",3.000,0
"2017-09-19",0.120,0
"2017-09-20",0.040,0
"2017-09-21",0.020,0
"2017-09-22",0.000,0
"2017-09-23",0.020,0
"2017-09-24",0.020,0
"2017-09-25",6.910,0
"2017-09-26",1.210,0
"2017-09-27",0.220,0
"2017-09-28",0.220,0
"2017-09-29",0.000,0
"2017-09-30",0.130,0
