date,wssPrecipTotal,precipQF
"2019-10-01",1.110,0
"2019-10-02",1.010,0
"2019-10-03",5.710,0
"2019-10-04",2.020,0
"2019-10-05",0.770,0
"2019-10-06",1.280,0
"2019-10-07",0.710,0
"2019-10-08",6.290,0
"2019-10-09",2.090,0
"2019-10-10",1.230,0
"2019-10-11",1.720,0
"2019-10-12",0.900,0
"2019-10-13",0.470,0
"2019-10-14",0.900,0
"2019-10-15",0.730,0
"2019-10-16",7.230,0
"2019-10-17",20.110,0
"2019-10-18",16.710,0
"2019-10-19",46.600,0
"2019-10-20",10.040,0
"2019-10-21",4.230,0
"2019-10-22",6.200,0
"2019-10-23",1.280,0
"2019-10-24",1.620,0
"2019-10-25",1.010,0
"2019-10-26",1.900,0
"2019-10-27",1.730,0
"2019-10-28",1.400,0
"2019-10-29",1.170,0
"2019-10-30",2.930,0
"2019-10-31",1.340,0
