date,wssPrecipTotal,precipQF
"2020-09-01",0.190,0
"2020-09-02",0.200,0
"2020-09-03",0.370,0
"2020-09-04",0.250,0
"2020-09-05",0.180,0
"2020-09-06",0.040,0
"2020-09-07",0.080,0
"2020-09-08",0.190,0
"2020-09-09",0.000,0
"2020-09-10",0.140,0
"2020-09-11",0.130,0
"2020-09-12",0.120,0
"2020-09-13",0.160,0
"2020-09-14",0.310,0
"2020-09-15",0.390,0
"2020-09-16",0.210,0
"2020-09-17",0.310,0
"2020-09-18",0.250,0
"2020-09-19",0.310,0
"2020-09-20",0.350,0
"2020-09-21",0.290,0
"2020-09-22",0.020,0
"2020-09-23",0.100,0
"2020-09-24",0.060,0
"2020-09-25",0.310,0
"2020-09-26",0.230,0
"2020-09-27",0.340,0
"2020-09-28",0.580,0
"2020-09-29",0.530,0
"2020-09-30",0.440,0
