date,wssPrecipTotal,precipQF
"2019-01-01",4.370,0
"2019-01-02",4.810,1
"2019-01-03",9.010,0
"2019-01-04",3.390,1
"2019-01-05",4.770,1
"2019-01-06",4.250,1
"2019-01-07",2.240,1
"2019-01-08",4.110,1
"2019-01-09",8.180,1
"2019-01-10",4.010,1
"2019-01-11",6.480,0
"2019-01-12",6.940,1
"2019-01-13",5.100,0
"2019-01-14",3.010,0
"2019-01-15",3.830,0
"2019-01-16",3.970,1
"2019-01-17",4.330,1
"2019-01-18",3.770,1
"2019-01-19",5.190,1
"2019-01-20",8.590,1
"2019-01-21",7.100,1
"2019-01-22",5.620,0
"2019-01-23",8.270,1
"2019-01-24",0.060,1
"2019-01-25",0.210,1
"2019-01-26",0.140,1
"2019-01-27",0.200,1
"2019-01-28",0.630,0
"2019-01-29",0.430,1
"2019-01-30",0.330,1
"2019-01-31",0.060,1
