date,wssPrecipTotal,precipQF
"2020-06-01",0.450,0
"2020-06-02",1.200,0
"2020-06-03",1.390,0
"2020-06-04",0.600,0
"2020-06-05",1.740,0
"2020-06-06",0.830,0
"2020-06-07",3.190,0
"2020-06-08",1.220,0
"2020-06-09",1.170,1
"2020-06-10",1.080,0
"2020-06-11",0.810,0
"2020-06-12",0.540,0
"2020-06-13",0.720,0
"2020-06-14",0.690,0
"2020-06-15",0.980,0
"2020-06-16",1.810,0
"2020-06-17",2.010,0
"2020-06-18",0.880,0
"2020-06-19",1.000,0
"2020-06-20",1.200,0
"2020-06-21",1.800,0
"2020-06-22",0.970,0
"2020-06-23",0.760,0
"2020-06-24",0.960,0
"2020-06-25",0.720,0
"2020-06-26",0.840,0
"2020-06-27",0.760,0
"2020-06-28",3.020,0
"2020-06-29",7.320,0
"2020-06-30",0.610,0
