date,wssPrecipTotal,precipQF
"2021-05-01",3.080,1
"2021-05-02",2.270,1
"2021-05-03",3.660,0
"2021-05-04",2.450,1
"2021-05-05",2.360,1
"2021-05-06",3.980,1
"2021-05-07",2.820,1
"2021-05-08",3.880,1
"2021-05-09",3.430,1
"2021-05-10",15.390,1
"2021-05-11",14.960,1
"2021-05-12",1.600,1
"2021-05-13",3.240,1
"2021-05-14",3.360,1
"2021-05-15",3.900,1
"2021-05-16",1.870,0
"2021-05-17",1.750,1
"2021-05-18",2.090,1
"2021-05-19",2.060,1
"2021-05-20",2.390,1
"2021-05-21",2.180,1
"2021-05-22",3.150,1
"2021-05-23",4.350,1
"2021-05-24",3.640,1
"2021-05-25",2.140,1
"2021-05-26",2.450,1
"2021-05-27",2.940,1
"2021-05-28",1.310,1
"2021-05-29",2.180,1
"2021-05-30",6.160,0
"2021-05-31",2.420,1
