date,wssPrecipTotal,precipQF
"2020-01-01",0.530,0
"2020-01-02",0.190,0
"2020-01-03",1.750,0
"2020-01-04",1.560,0
"2020-01-05",18.800,0
"2020-01-06",17.080,0
"2020-01-07",22.560,0
"2020-01-08",47.470,0
"2020-01-09",73.730,0
"2020-01-10",187.590,0
"2020-01-11",129.010,0
"2020-01-12",77.610,1
"2020-01-13",18.070,1
"2020-01-14",1.480,0
"2020-01-15",15.950,0
"2020-01-16",3.210,0
"2020-01-17",6.960,0
"2020-01-18",2.360,0
"2020-01-19",0.840,0
"2020-01-20",0.270,0
"2020-01-21",0.600,0
"2020-01-22",0.150,0
"2020-01-23",0.080,0
"2020-01-24",0.970,0
"2020-01-25",2.800,0
"2020-01-26",0.130,0
"2020-01-27",0.110,0
"2020-01-28",0.180,0
"2020-01-29",0.510,0
"2020-01-30",0.160,0
"2020-01-31",1.210,0
