date,wssPrecipTotal,precipQF
"2021-07-01",4.840,0
"2021-07-02",7.540,0
"2021-07-03",1.290,0
"2021-07-04",0.940,0
"2021-07-05",0.860,0
"2021-07-06",3.990,0
"2021-07-07",2.070,0
"2021-07-08",0.380,0
"2021-07-09",0.930,0
"2021-07-10",2.670,0
"2021-07-11",1.140,1
"2021-07-12",0.000,1
"2021-07-13",0.000,1
"2021-07-14",0.000,1
"2021-07-15",0.000,1
"2021-07-16",0.000,1
"2021-07-17",0.000,1
"2021-07-18",0.000,1
"2021-07-19",1.670,1
"2021-07-20",6.520,0
"2021-07-21",2.530,0
"2021-07-22",1.370,0
"2021-07-23",1.020,0
"2021-07-24",1.230,0
"2021-07-25",7.610,0
"2021-07-26",1.300,0
"2021-07-27",3.160,0
"2021-07-28",1.210,1
"2021-07-29",0.000,1
"2021-07-30",0.000,1
"2021-07-31",0.000,1
