date,wssPrecipTotal,precipQF
"2022-02-01",1.290,0
"2022-02-02",0.800,0
"2022-02-03",0.820,0
"2022-02-04",0.760,0
"2022-02-05",0.820,0
"2022-02-06",1.080,0
"2022-02-07",0.640,0
"2022-02-08",1.020,0
"2022-02-09",0.880,0
"2022-02-10",1.050,0
"2022-02-11",1.440,0
"2022-02-12",1.600,0
"2022-02-13",1.950,0
"2022-02-14",9.040,0
"2022-02-15",1.050,0
"2022-02-16",1.300,0
"2022-02-17",1.090,0
"2022-02-18",1.060,0
"2022-02-19",1.090,0
"2022-02-20",9.990,0
"2022-02-21",7.520,0
"2022-02-22",3.930,0
"2022-02-23",2.740,0
"2022-02-24",1.570,0
"2022-02-25",1.630,0
"2022-02-26",1.550,0
"2022-02-27",20.830,0
"2022-02-28",71.710,0
