date,wssPrecipTotal,precipQF
"2017-04-01",0.980,0
"2017-04-02",1.140,0
"2017-04-03",1.440,0
"2017-04-04",34.430,0
"2017-04-05",5.260,0
"2017-04-06",1.130,0
"2017-04-07",0.950,0
"2017-04-08",0.890,0
"2017-04-09",1.320,0
"2017-04-10",1.430,0
"2017-04-11",1.750,0
"2017-04-12",1.840,0
"2017-04-13",1.860,0
"2017-04-14",1.610,0
"2017-04-15",1.490,0
"2017-04-16",1.700,0
"2017-04-17",2.330,0
"2017-04-18",2.560,0
"2017-04-19",2.240,0
"2017-04-20",2.150,0
"2017-04-21",1.770,0
"2017-04-22",1.760,0
"2017-04-23",3.160,0
"2017-04-24",1.560,0
"2017-04-25",1.840,0
"2017-04-26",2.150,0
"2017-04-27",2.500,0
"2017-04-28",2.460,0
"2017-04-29",1.650,0
"2017-04-30",2.510,0
