date,wssPrecipTotal,precipQF
"2020-11-01",0.000,0
"2020-11-02",10.920,0
"2020-11-03",0.650,0
"2020-11-04",0.240,0
"2020-11-05",0.020,0
"2020-11-06",4.410,0
"2020-11-07",0.040,0
"2020-11-08",23.160,0
"2020-11-09",0.140,0
"2020-11-10",20.920,0
"2020-11-11",80.530,0
"2020-11-12",50.410,0
"2020-11-13",0.650,0
"2020-11-14",0.050,0
"2020-11-15",0.000,0
"2020-11-16",0.000,0
"2020-11-17",0.360,0
"2020-11-18",0.060,0
"2020-11-19",0.000,0
"2020-11-20",0.000,0
"2020-11-21",0.000,0
"2020-11-22",5.020,0
"2020-11-23",14.430,0
"2020-11-24",2.510,0
"2020-11-25",0.290,0
"2020-11-26",1.730,0
"2020-11-27",0.070,0
"2020-11-28",0.020,0
"2020-11-29",0.450,0
"2020-11-30",0.030,0
