date,wssPrecipTotal,precipQF
"2019-02-01",0.100,0
"2019-02-02",0.000,0
"2019-02-03",2.640,0
"2019-02-04",1.450,0
"2019-02-05",0.070,0
"2019-02-06",4.670,0
"2019-02-07",0.020,0
"2019-02-08",0.000,0
"2019-02-09",0.000,0
"2019-02-10",0.060,0
"2019-02-11",0.080,0
"2019-02-12",0.000,0
"2019-02-13",0.040,0
"2019-02-14",0.000,0
"2019-02-15",2.130,0
"2019-02-16",0.060,0
"2019-02-17",0.000,0
"2019-02-18",3.950,0
"2019-02-19",6.380,0
"2019-02-20",0.000,0
"2019-02-21",0.040,0
"2019-02-22",30.470,0
"2019-02-23",1.260,0
"2019-02-24",0.050,0
"2019-02-25",0.070,0
"2019-02-26",0.110,0
"2019-02-27",0.110,0
"2019-02-28",0.020,0
