date,wssPrecipTotal,precipQF
"2021-04-01",3.630,0
"2021-04-02",2.520,0
"2021-04-03",2.770,0
"2021-04-04",2.120,0
"2021-04-05",1.650,0
"2021-04-06",1.460,0
"2021-04-07",1.430,0
"2021-04-08",1.860,0
"2021-04-09",1.610,0
"2021-04-10",1.590,0
"2021-04-11",3.100,0
"2021-04-12",2.510,0
"2021-04-13",1.980,1
"2021-04-14",1.640,1
"2021-04-15",1.230,1
"2021-04-16",2.080,1
"2021-04-17",2.150,1
"2021-04-18",1.970,0
"2021-04-19",2.100,1
"2021-04-20",2.080,0
"2021-04-21",2.370,0
"2021-04-22",1.450,1
"2021-04-23",1.750,0
"2021-04-24",1.440,0
"2021-04-25",2.030,1
"2021-04-26",1.540,0
"2021-04-27",1.700,1
"2021-04-28",2.280,1
"2021-04-29",1.160,1
"2021-04-30",0.000,1
