date,wssPrecipTotal,precipQF
"2018-02-01",0.800,1
"2018-02-02",0.750,0
"2018-02-03",0.190,0
"2018-02-04",3.080,1
"2018-02-05",0.450,0
"2018-02-06",0.600,0
"2018-02-07",0.760,0
"2018-02-08",0.660,1
"2018-02-09",0.480,1
"2018-02-10",0.080,0
"2018-02-11",1.040,0
"2018-02-12",0.820,1
"2018-02-13",0.340,1
"2018-02-14",0.140,0
"2018-02-15",0.450,0
"2018-02-16",1.200,1
"2018-02-17",0.620,1
"2018-02-18",0.610,0
"2018-02-19",0.690,0
"2018-02-20",1.740,1
"2018-02-21",1.020,1
"2018-02-22",3.230,1
"2018-02-23",0.860,1
"2018-02-24",0.760,1
"2018-02-25",1.210,1
"2018-02-26",0.430,0
"2018-02-27",0.300,0
"2018-02-28",0.620,0
