date,wssPrecipTotal,precipQF
"2021-08-01",3.450,0
"2021-08-02",3.350,0
"2021-08-03",3.240,0
"2021-08-04",3.210,0
"2021-08-05",2.550,0
"2021-08-06",2.380,1
"2021-08-07",4.240,0
"2021-08-08",3.600,0
"2021-08-09",4.310,0
"2021-08-10",4.150,0
"2021-08-11",3.960,0
"2021-08-12",4.290,0
"2021-08-13",3.010,0
"2021-08-14",3.490,0
"2021-08-15",3.660,1
"2021-08-16",3.420,0
"2021-08-17",2.640,0
"2021-08-18",4.900,0
"2021-08-19",2.050,1
"2021-08-20",3.750,0
"2021-08-21",3.730,0
"2021-08-22",4.960,0
"2021-08-23",4.070,0
"2021-08-24",3.430,0
"2021-08-25",2.560,0
"2021-08-26",3.420,0
"2021-08-27",4.750,0
"2021-08-28",2.940,0
"2021-08-29",1.420,0
"2021-08-30",4.540,0
"2021-08-31",3.500,0
