date,wssPrecipTotal,precipQF
"2017-09-01",1.140,0
"2017-09-02",13.970,0
"2017-09-03",1.030,0
"2017-09-04",1.160,0
"2017-09-05",5.020,0
"2017-09-06",6.710,0
"2017-09-07",1.090,0
"2017-09-08",1.020,0
"2017-09-09",0.740,0
"2017-09-10",0.680,0
"2017-09-11",0.840,0
"2017-09-12",0.530,0
"2017-09-13",0.500,0
"2017-09-14",0.400,0
"2017-09-15",0.420,0
"2017-09-16",0.690,0
"2017-09-17",3.420,0
"2017-09-18",5.650,0
"2017-09-19",1.880,0
"2017-09-20",3.010,0
"2017-09-21",0.890,0
"2017-09-22",10.670,0
"2017-09-23",0.650,0
"2017-09-24",0.610,0
"2017-09-25",3.790,0
"2017-09-26",20.790,0
"2017-09-27",0.770,0
"2017-09-28",1.160,0
"2017-09-29",2.510,0
"2017-09-30",1.070,0
