date,wssPrecipTotal,precipQF
"2021-11-01",4.460,1
"2021-11-02",2.660,1
"2021-11-03",2.110,1
"2021-11-04",2.000,1
"2021-11-05",5.080,1
"2021-11-06",2.780,1
"2021-11-07",4.220,1
"2021-11-08",0.610,1
"2021-11-09",2.510,1
"2021-11-10",5.780,1
"2021-11-11",10.510,1
"2021-11-12",7.250,1
"2021-11-13",7.820,1
"2021-11-14",9.110,1
"2021-11-15",5.540,1
"2021-11-16",3.090,1
"2021-11-17",5.710,1
"2021-11-18",7.090,1
"2021-11-19",3.290,1
"2021-11-20",7.900,1
"2021-11-21",4.830,1
"2021-11-22",6.620,1
"2021-11-23",5.790,1
"2021-11-24",5.810,1
"2021-11-25",6.170,1
"2021-11-26",9.660,1
"2021-11-27",6.390,1
"2021-11-28",8.670,1
"2021-11-29",6.610,1
"2021-11-30",5.290,1
