date,wssPrecipTotal,precipQF
"2018-05-01",0.780,0
"2018-05-02",1.610,1
"2018-05-03",7.340,1
"2018-05-04",4.870,1
"2018-05-05",2.960,1
"2018-05-06",2.150,0
"2018-05-07",3.210,0
"2018-05-08",2.930,1
"2018-05-09",4.230,1
"2018-05-10",1.810,1
"2018-05-11",2.780,1
"2018-05-12",2.320,1
"2018-05-13",3.370,1
"2018-05-14",2.270,1
"2018-05-15",2.430,1
"2018-05-16",2.490,1
"2018-05-17",2.860,1
"2018-05-18",4.830,1
"2018-05-19",2.170,1
"2018-05-20",9.880,1
"2018-05-21",1.670,1
"2018-05-22",2.620,1
"2018-05-23",2.510,1
"2018-05-24",1.530,1
"2018-05-25",1.690,0
"2018-05-26",2.880,0
"2018-05-27",1.730,1
"2018-05-28",2.750,1
"2018-05-29",2.460,1
"2018-05-30",1.850,1
"2018-05-31",1.990,1
