date,wssPrecipTotal,precipQF
"2018-11-01",0.670,1
"2018-11-02",0.280,1
"2018-11-03",0.280,0
"2018-11-04",1.010,0
"2018-11-05",0.460,1
"2018-11-06",0.540,1
"2018-11-07",0.560,1
"2018-11-08",0.070,1
"2018-11-09",0.720,0
"2018-11-10",0.240,0
"2018-11-11",0.140,0
"2018-11-12",0.800,0
"2018-11-13",0.020,0
"2018-11-14",0.780,0
"2018-11-15",0.560,0
"2018-11-16",0.480,0
"2018-11-17",0.140,1
"2018-11-18",0.140,1
"2018-11-19",0.160,1
"2018-11-20",1.010,1
"2018-11-21",0.200,0
"2018-11-22",0.110,0
"2018-11-23",0.080,0
"2018-11-24",0.550,0
"2018-11-25",0.020,0
"2018-11-26",0.140,0
"2018-11-27",0.710,0
"2018-11-28",0.190,0
"2018-11-29",0.020,0
"2018-11-30",0.720,0
