date,wssPrecipTotal,precipQF
"2020-03-01",2.670,0
"2020-03-02",12.230,0
"2020-03-03",0.300,1
"2020-03-04",0.830,0
"2020-03-05",0.440,0
"2020-03-06",0.560,0
"2020-03-07",0.650,0
"2020-03-08",2.540,0
"2020-03-09",3.260,0
"2020-03-10",0.810,0
"2020-03-11",5.850,0
"2020-03-12",0.760,0
"2020-03-13",4.160,0
"2020-03-14",0.770,0
"2020-03-15",1.110,0
"2020-03-16",0.720,0
"2020-03-17",1.050,0
"2020-03-18",1.690,0
"2020-03-19",2.790,0
"2020-03-20",1.070,0
"2020-03-21",4.730,0
"2020-03-22",0.710,0
"2020-03-23",2.560,0
"2020-03-24",0.810,0
"2020-03-25",0.730,0
"2020-03-26",0.790,0
"2020-03-27",0.590,0
"2020-03-28",0.820,0
"2020-03-29",0.960,0
"2020-03-30",0.620,0
"2020-03-31",0.640,0
