date,wssPrecipTotal,precipQF
"2021-01-01",0.340,0
"2021-01-02",8.240,0
"2021-01-03",0.820,0
"2021-01-04",1.050,0
"2021-01-05",0.690,0
"2021-01-06",0.290,0
"2021-01-07",0.740,0
"2021-01-08",0.340,0
"2021-01-09",0.730,0
"2021-01-10",0.660,0
"2021-01-11",0.870,0
"2021-01-12",1.050,0
"2021-01-13",0.330,0
"2021-01-14",0.870,0
"2021-01-15",0.860,0
"2021-01-16",22.860,0
"2021-01-17",0.800,0
"2021-01-18",0.740,0
"2021-01-19",0.260,0
"2021-01-20",1.250,0
"2021-01-21",1.160,0
"2021-01-22",0.450,0
"2021-01-23",1.640,1
"2021-01-24",0.940,0
"2021-01-25",0.870,0
"2021-01-26",2.910,0
"2021-01-27",1.020,0
"2021-01-28",0.810,0
"2021-01-29",1.650,1
"2021-01-30",1.170,1
"2021-01-31",0.870,0
