date,wssPrecipTotal,precipQF
"2018-03-01",1.880,0
"2018-03-02",0.410,0
"2018-03-03",0.560,0
"2018-03-04",0.570,0
"2018-03-05",1.440,0
"2018-03-06",1.200,0
"2018-03-07",0.690,0
"2018-03-08",0.720,0
"2018-03-09",0.110,0
"2018-03-10",0.440,0
"2018-03-11",0.430,0
"2018-03-12",0.730,0
"2018-03-13",1.520,0
"2018-03-14",0.620,0
"2018-03-15",1.160,0
"2018-03-16",0.420,0
"2018-03-17",0.420,0
"2018-03-18",0.420,0
"2018-03-19",0.540,0
"2018-03-20",0.180,0
"2018-03-21",0.460,0
"2018-03-22",0.520,0
"2018-03-23",0.420,0
"2018-03-24",0.550,0
"2018-03-25",0.850,0
"2018-03-26",0.630,0
"2018-03-27",5.930,0
"2018-03-28",0.970,0
"2018-03-29",0.470,0
"2018-03-30",1.330,0
"2018-03-31",6.930,0
