date,wssPrecipTotal,precipQF
"2019-10-01",1.170,0
"2019-10-02",2.020,0
"2019-10-03",1.450,0
"2019-10-04",4.230,1
"2019-10-05",1.310,1
"2019-10-06",1.130,0
"2019-10-07",6.130,0
"2019-10-08",4.580,0
"2019-10-09",1.980,0
"2019-10-10",1.390,0
"2019-10-11",1.600,0
"2019-10-12",1.730,0
"2019-10-13",1.210,1
"2019-10-14",1.000,0
"2019-10-15",1.130,0
"2019-10-16",5.110,0
"2019-10-17",34.990,1
"2019-10-18",0.000,1
"2019-10-19",0.210,1
"2019-10-20",0.840,0
"2019-10-21",0.590,1
"2019-10-22",0.000,1
"2019-10-23",0.000,1
"2019-10-24",0.000,1
"2019-10-25",0.000,1
"2019-10-26",0.000,1
"2019-10-27",0.000,1
"2019-10-28",0.000,1
"2019-10-29",0.000,1
"2019-10-30",0.000,1
"2019-10-31",0.000,1
