date,wssPrecipTotal,precipQF
"2018-12-01",0.510,0
"2018-12-02",1.430,0
"2018-12-03",0.450,0
"2018-12-04",0.350,0
"2018-12-05",0.350,0
"2018-12-06",0.150,1
"2018-12-07",0.340,0
"2018-12-08",0.360,0
"2018-12-09",0.120,0
"2018-12-10",0.090,0
"2018-12-11",0.000,0
"2018-12-12",1.440,0
"2018-12-13",0.300,0
"2018-12-14",0.200,0
"2018-12-15",0.380,0
"2018-12-16",0.230,0
"2018-12-17",0.480,0
"2018-12-18",0.210,1
"2018-12-19",0.200,0
"2018-12-20",0.170,0
"2018-12-21",0.020,0
"2018-12-22",0.600,0
"2018-12-23",0.300,0
"2018-12-24",0.070,0
"2018-12-25",1.520,0
"2018-12-26",2.890,0
"2018-12-27",0.870,0
"2018-12-28",0.410,0
"2018-12-29",0.580,0
"2018-12-30",0.440,0
"2018-12-31",0.990,0
