date,wssPrecipTotal,precipQF
"2021-05-01",0.020,1
"2021-05-02",0.630,0
"2021-05-03",9.790,0
"2021-05-04",53.770,0
"2021-05-05",4.230,0
"2021-05-06",1.160,0
"2021-05-07",1.200,0
"2021-05-08",1.180,0
"2021-05-09",0.690,0
"2021-05-10",16.900,0
"2021-05-11",1.870,0
"2021-05-12",9.470,0
"2021-05-13",1.370,0
"2021-05-14",1.480,0
"2021-05-15",0.910,0
"2021-05-16",0.580,0
"2021-05-17",0.650,0
"2021-05-18",0.440,0
"2021-05-19",1.180,0
"2021-05-20",0.550,1
"2021-05-21",0.520,1
"2021-05-22",0.320,1
"2021-05-23",0.370,1
"2021-05-24",0.340,1
"2021-05-25",0.390,1
"2021-05-26",0.550,1
"2021-05-27",8.580,1
"2021-05-28",1.590,1
"2021-05-29",0.790,0
"2021-05-30",0.470,0
"2021-05-31",0.440,0
