date,wssPrecipTotal,precipQF
"2017-07-09",1.260,0
"2017-07-10",1.190,0
"2017-07-11",1.040,0
"2017-07-12",4.940,0
"2017-07-13",1.320,0
"2017-07-14",1.120,0
"2017-07-15",8.470,0
"2017-07-16",0.570,0
"2017-07-17",4.720,0
"2017-07-18",1.280,0
"2017-07-19",1.340,0
"2017-07-20",6.400,0
"2017-07-21",4.030,0
"2017-07-22",0.620,0
"2017-07-23",7.230,0
"2017-07-24",6.710,0
"2017-07-25",1.550,0
"2017-07-26",1.530,0
"2017-07-27",1.800,0
"2017-07-28",1.200,0
"2017-07-29",1.220,0
"2017-07-30",7.970,0
"2017-07-31",1.060,0
