date,wssPrecipTotal,precipQF
"2020-07-01",1.420,0
"2020-07-02",2.200,0
"2020-07-03",1.610,0
"2020-07-04",1.270,0
"2020-07-05",1.310,0
"2020-07-06",1.460,0
"2020-07-07",0.790,1
"2020-07-08",1.140,0
"2020-07-09",1.290,0
"2020-07-10",1.990,0
"2020-07-11",1.970,0
"2020-07-12",1.820,0
"2020-07-13",0.880,0
"2020-07-14",2.290,0
"2020-07-15",2.320,0
"2020-07-16",0.890,0
"2020-07-17",2.210,0
"2020-07-18",1.540,0
"2020-07-19",2.280,0
"2020-07-20",1.360,0
"2020-07-21",1.470,0
"2020-07-22",1.780,0
"2020-07-23",1.600,0
"2020-07-24",1.130,0
"2020-07-25",0.970,0
"2020-07-26",0.970,0
"2020-07-27",0.600,0
"2020-07-28",0.020,0
"2020-07-29",1.100,0
"2020-07-30",0.600,0
"2020-07-31",0.540,0
