date,wssPrecipTotal,precipQF
"2019-02-01",0.200,1
"2019-02-02",0.470,0
"2019-02-03",1.370,0
"2019-02-04",3.420,0
"2019-02-05",0.090,0
"2019-02-06",1.240,0
"2019-02-07",3.060,0
"2019-02-08",0.700,0
"2019-02-09",0.460,0
"2019-02-10",0.780,0
"2019-02-11",1.020,0
"2019-02-12",1.130,0
"2019-02-13",0.590,0
"2019-02-14",0.250,0
"2019-02-15",0.640,0
"2019-02-16",0.080,0
"2019-02-17",0.120,0
"2019-02-18",0.280,0
"2019-02-19",0.480,0
"2019-02-20",1.590,0
"2019-02-21",1.100,0
"2019-02-22",1.090,0
"2019-02-23",1.440,0
"2019-02-24",6.510,0
"2019-02-25",0.210,0
"2019-02-26",1.290,0
"2019-02-27",0.200,0
"2019-02-28",0.170,0
