date,wssPrecipTotal,precipQF
"2019-05-01",1.380,0
"2019-05-02",1.590,0
"2019-05-03",1.030,0
"2019-05-04",0.600,0
"2019-05-05",0.840,0
"2019-05-06",0.690,0
"2019-05-07",1.060,0
"2019-05-08",0.560,0
"2019-05-09",0.530,0
"2019-05-10",2.380,0
"2019-05-11",0.570,0
"2019-05-12",0.690,0
"2019-05-13",0.750,0
"2019-05-14",0.830,0
"2019-05-15",0.470,0
"2019-05-16",17.980,1
"2019-05-17",10.670,0
"2019-05-18",3.780,0
"2019-05-19",11.550,1
"2019-05-20",4.710,1
"2019-05-21",7.400,1
"2019-05-22",5.600,1
"2019-05-23",4.110,1
"2019-05-24",3.440,1
"2019-05-25",4.230,0
"2019-05-26",10.850,0
"2019-05-27",3.950,1
"2019-05-28",0.000,1
"2019-05-29",0.000,1
"2019-05-30",3.020,0
"2019-05-31",2.000,0
