date,wssPrecipTotal,precipQF
"2018-09-01",0.590,0
"2018-09-02",0.750,0
"2018-09-03",0.190,0
"2018-09-04",0.320,0
"2018-09-05",2.930,0
"2018-09-06",1.940,0
"2018-09-07",0.630,0
"2018-09-08",0.780,0
"2018-09-09",2.450,1
"2018-09-10",0.060,1
"2018-09-11",0.020,1
"2018-09-12",0.050,1
"2018-09-13",0.000,1
"2018-09-14",0.000,1
"2018-09-15",0.000,1
"2018-09-16",0.020,0
"2018-09-17",0.210,0
"2018-09-18",0.100,0
"2018-09-19",2.260,0
"2018-09-20",0.000,0
"2018-09-21",0.110,1
"2018-09-22",0.070,0
"2018-09-23",0.020,1
"2018-09-24",1.580,0
"2018-09-25",0.060,1
"2018-09-26",0.000,1
"2018-09-27",0.040,0
"2018-09-28",0.000,0
"2018-09-29",0.020,0
"2018-09-30",0.040,0
