date,wssPrecipTotal,precipQF
"2019-10-01",5.940,0
"2019-10-02",6.660,0
"2019-10-03",16.170,0
"2019-10-04",15.560,0
"2019-10-05",0.170,0
"2019-10-06",1.280,0
"2019-10-07",2.940,0
"2019-10-08",4.330,0
"2019-10-09",3.040,0
"2019-10-10",39.440,0
"2019-10-11",7.740,0
"2019-10-12",0.190,0
"2019-10-13",0.290,0
"2019-10-14",1.630,0
"2019-10-15",0.440,0
"2019-10-16",3.470,0
"2019-10-17",0.440,0
"2019-10-18",2.890,0
"2019-10-19",2.850,0
"2019-10-20",8.760,0
"2019-10-21",4.410,0
"2019-10-22",3.590,0
"2019-10-23",4.090,0
"2019-10-24",0.210,0
"2019-10-25",0.070,0
"2019-10-26",19.780,0
"2019-10-27",0.580,0
"2019-10-28",6.010,0
"2019-10-29",0.320,0
"2019-10-30",26.060,0
"2019-10-31",2.270,0
