date,wssPrecipTotal,precipQF
"2021-12-01",0.940,1
"2021-12-02",1.770,0
"2021-12-03",2.670,0
"2021-12-04",1.700,1
"2021-12-05",3.070,1
"2021-12-06",1.720,1
"2021-12-07",0.970,1
"2021-12-08",1.760,1
"2021-12-09",0.610,0
"2021-12-10",0.640,1
"2021-12-11",2.910,1
"2021-12-12",0.730,1
"2021-12-13",1.010,1
"2021-12-14",0.800,1
"2021-12-15",0.960,1
"2021-12-16",1.440,1
"2021-12-17",0.680,1
"2021-12-18",2.540,1
"2021-12-19",1.690,1
"2021-12-20",1.140,1
"2021-12-21",1.580,0
"2021-12-22",1.260,1
"2021-12-23",0.760,1
"2021-12-24",0.870,0
"2021-12-25",1.560,1
"2021-12-26",1.310,1
"2021-12-27",1.720,1
"2021-12-28",0.210,1
"2021-12-29",1.790,1
"2021-12-30",1.090,1
"2021-12-31",0.890,1
