date,wssPrecipTotal,precipQF
"2019-09-01",1.530,0
"2019-09-02",2.280,0
"2019-09-03",1.600,0
"2019-09-04",2.340,0
"2019-09-05",1.360,0
"2019-09-06",0.700,0
"2019-09-07",3.490,0
"2019-09-08",1.240,1
"2019-09-09",0.950,1
"2019-09-10",2.110,0
"2019-09-11",1.430,0
"2019-09-12",2.110,0
"2019-09-13",1.120,1
"2019-09-14",3.590,0
"2019-09-15",1.710,0
"2019-09-16",1.120,0
"2019-09-17",1.260,0
"2019-09-18",1.960,1
"2019-09-19",0.660,0
"2019-09-20",1.180,0
"2019-09-21",0.870,0
"2019-09-22",0.840,0
"2019-09-23",1.670,0
"2019-09-24",4.770,1
"2019-09-25",1.180,0
"2019-09-26",3.840,0
"2019-09-27",0.900,0
"2019-09-28",1.200,0
"2019-09-29",1.530,0
"2019-09-30",0.960,0
