date,wssPrecipTotal,precipQF
"2020-02-01",0.680,0
"2020-02-02",2.150,0
"2020-02-03",0.920,0
"2020-02-04",6.250,0
"2020-02-05",36.810,0
"2020-02-06",45.590,0
"2020-02-07",2.210,0
"2020-02-08",0.780,0
"2020-02-09",0.040,0
"2020-02-10",18.240,0
"2020-02-11",14.690,0
"2020-02-12",1.830,0
"2020-02-13",23.430,1
"2020-02-14",0.660,0
"2020-02-15",0.580,0
"2020-02-16",0.470,0
"2020-02-17",0.430,0
"2020-02-18",7.680,0
"2020-02-19",2.610,0
"2020-02-20",3.750,0
"2020-02-21",1.180,0
"2020-02-22",0.710,0
"2020-02-23",0.580,0
"2020-02-24",6.620,0
"2020-02-25",3.590,0
"2020-02-26",2.210,0
"2020-02-27",1.780,0
"2020-02-28",0.840,0
"2020-02-29",1.980,0
