date,wssPrecipTotal,precipQF
"2018-08-01",0.000,0
"2018-08-02",0.060,0
"2018-08-03",0.000,0
"2018-08-04",0.020,0
"2018-08-05",0.000,0
"2018-08-06",0.000,0
"2018-08-07",0.150,0
"2018-08-08",5.730,0
"2018-08-09",0.170,0
"2018-08-10",0.900,0
"2018-08-11",0.000,0
"2018-08-12",4.650,0
"2018-08-13",0.130,0
"2018-08-14",0.020,0
"2018-08-15",3.050,0
"2018-08-16",0.000,0
"2018-08-17",22.020,0
"2018-08-18",0.020,0
"2018-08-19",0.000,0
"2018-08-20",0.000,0
"2018-08-21",0.570,0
"2018-08-22",0.780,0
"2018-08-23",0.060,0
"2018-08-24",0.000,0
"2018-08-25",7.250,0
"2018-08-26",0.000,0
"2018-08-27",0.060,0
"2018-08-28",0.040,0
"2018-08-29",0.000,0
"2018-08-30",0.030,0
"2018-08-31",0.020,0
