date,wssPrecipTotal,precipQF
"2020-02-01",0.200,1
"2020-02-02",6.850,1
"2020-02-03",3.560,1
"2020-02-04",0.980,0
"2020-02-05",1.640,0
"2020-02-06",11.080,1
"2020-02-07",1.100,1
"2020-02-08",2.150,1
"2020-02-09",1.090,1
"2020-02-10",1.400,1
"2020-02-11",0.870,1
"2020-02-12",2.980,1
"2020-02-13",1.050,1
"2020-02-14",1.700,1
"2020-02-15",1.280,1
"2020-02-16",1.140,1
"2020-02-17",0.980,1
"2020-02-18",1.290,1
"2020-02-19",0.590,1
"2020-02-20",0.410,0
"2020-02-21",0.390,0
"2020-02-22",1.020,0
"2020-02-23",0.550,0
"2020-02-24",1.640,1
"2020-02-25",1.670,0
"2020-02-26",0.730,0
"2020-02-27",0.690,1
"2020-02-28",0.610,1
"2020-02-29",0.610,1
