date,wssPrecipTotal,precipQF
"2017-03-01",1.500,1
"2017-03-02",2.830,1
"2017-03-03",3.890,1
"2017-03-04",1.880,1
"2017-03-05",1.070,1
"2017-03-06",1.050,1
"2017-03-07",1.520,1
"2017-03-08",2.990,1
"2017-03-09",1.490,0
"2017-03-10",5.950,1
"2017-03-11",6.140,0
"2017-03-12",2.360,1
"2017-03-13",5.430,1
"2017-03-14",0.720,1
"2017-03-15",0.930,1
"2017-03-16",1.420,0
"2017-03-17",1.420,0
"2017-03-18",3.910,1
"2017-03-19",0.310,0
"2017-03-20",2.920,0
"2017-03-21",3.380,0
"2017-03-22",3.740,1
"2017-03-23",3.600,0
"2017-03-24",1.020,0
"2017-03-25",4.060,1
"2017-03-26",0.470,0
"2017-03-27",4.940,1
"2017-03-28",4.110,0
"2017-03-29",1.710,0
"2017-03-30",4.160,1
"2017-03-31",3.010,0
