date,wssPrecipTotal,precipQF
"2020-01-01",20.390,0
"2020-01-02",1.430,0
"2020-01-03",1.650,0
"2020-01-04",0.530,0
"2020-01-05",0.240,0
"2020-01-06",1.340,0
"2020-01-07",0.540,0
"2020-01-08",0.470,0
"2020-01-09",0.660,0
"2020-01-10",0.440,0
"2020-01-11",0.330,0
"2020-01-12",0.530,0
"2020-01-13",0.380,0
"2020-01-14",0.760,0
"2020-01-15",0.530,0
"2020-01-16",1.160,0
"2020-01-17",10.950,0
"2020-01-18",1.620,0
"2020-01-19",0.510,0
"2020-01-20",0.770,0
"2020-01-21",2.410,0
"2020-01-22",2.640,0
"2020-01-23",14.850,0
"2020-01-24",0.930,0
"2020-01-25",1.290,0
"2020-01-26",29.920,0
"2020-01-27",1.190,0
"2020-01-28",1.110,0
"2020-01-29",0.980,0
"2020-01-30",1.150,0
"2020-01-31",1.370,0
