date,wssPrecipTotal,precipQF
"2021-01-01",0.320,0
"2021-01-02",0.110,0
"2021-01-03",0.090,0
"2021-01-04",0.120,0
"2021-01-05",2.130,0
"2021-01-06",0.000,0
"2021-01-07",0.040,0
"2021-01-08",0.000,0
"2021-01-09",0.040,0
"2021-01-10",0.110,0
"2021-01-11",0.290,0
"2021-01-12",0.070,0
"2021-01-13",0.270,0
"2021-01-14",11.880,0
"2021-01-15",0.000,0
"2021-01-16",0.000,0
"2021-01-17",0.080,0
"2021-01-18",0.190,0
"2021-01-19",0.070,0
"2021-01-20",0.040,0
"2021-01-21",0.200,0
"2021-01-22",0.060,0
"2021-01-23",0.020,0
"2021-01-24",0.070,0
"2021-01-25",0.060,0
"2021-01-26",0.190,0
"2021-01-27",0.200,0
"2021-01-28",0.020,0
"2021-01-29",0.000,0
"2021-01-30",0.000,0
"2021-01-31",0.750,0
