date,wssPrecipTotal,precipQF
"2021-01-01",7.960,0
"2021-01-02",52.530,0
"2021-01-03",42.570,0
"2021-01-04",31.550,0
"2021-01-05",10.600,0
"2021-01-06",10.800,0
"2021-01-07",12.040,0
"2021-01-08",6.400,0
"2021-01-09",1.410,0
"2021-01-10",1.760,0
"2021-01-11",1.620,1
"2021-01-12",58.150,1
"2021-01-13",54.560,1
"2021-01-14",0.870,0
"2021-01-15",2.930,0
"2021-01-16",1.100,0
"2021-01-17",1.270,0
"2021-01-18",0.880,0
"2021-01-19",0.910,0
"2021-01-20",0.970,0
"2021-01-21",0.920,0
"2021-01-22",0.950,0
"2021-01-23",1.370,0
"2021-01-24",1.460,0
"2021-01-25",1.230,0
"2021-01-26",2.570,0
"2021-01-27",10.500,0
"2021-01-28",4.570,0
"2021-01-29",1.000,0
"2021-01-30",11.730,0
"2021-01-31",5.460,0
