date,wssPrecipTotal,precipQF
"2018-09-01",0.730,0
"2018-09-02",1.380,0
"2018-09-03",1.300,0
"2018-09-04",1.210,0
"2018-09-05",1.890,0
"2018-09-06",1.850,0
"2018-09-07",1.270,0
"2018-09-08",1.270,0
"2018-09-09",1.290,0
"2018-09-10",0.410,0
"2018-09-11",0.820,0
"2018-09-12",0.820,0
"2018-09-13",0.920,0
"2018-09-14",0.770,0
"2018-09-15",0.790,0
"2018-09-16",1.260,0
"2018-09-17",0.820,0
"2018-09-18",1.130,0
"2018-09-19",1.630,0
"2018-09-20",1.490,0
"2018-09-21",1.620,0
"2018-09-22",1.360,0
"2018-09-23",0.890,0
"2018-09-24",1.320,0
"2018-09-25",1.380,0
"2018-09-26",0.730,0
"2018-09-27",0.340,0
"2018-09-28",0.970,0
"2018-09-29",1.040,0
"2018-09-30",0.870,0
