date,wssPrecipTotal,precipQF
"2019-09-01",0.320,0
"2019-09-02",0.220,0
"2019-09-03",0.310,0
"2019-09-04",0.320,0
"2019-09-05",0.140,0
"2019-09-06",0.240,0
"2019-09-07",0.260,0
"2019-09-08",0.790,0
"2019-09-09",8.380,0
"2019-09-10",0.050,0
"2019-09-11",0.080,1
"2019-09-12",1.030,1
"2019-09-13",0.400,0
"2019-09-14",0.280,0
"2019-09-15",0.070,0
"2019-09-16",0.250,0
"2019-09-17",0.280,0
"2019-09-18",0.140,0
"2019-09-19",0.500,0
"2019-09-20",0.460,0
"2019-09-21",0.000,0
"2019-09-22",9.170,0
"2019-09-23",0.290,0
"2019-09-24",0.330,0
"2019-09-25",0.310,0
"2019-09-26",0.390,0
"2019-09-27",0.090,0
"2019-09-28",2.190,0
"2019-09-29",0.800,0
"2019-09-30",0.000,0
