date,wssPrecipTotal,precipQF
"2020-09-01",0.160,1
"2020-09-02",0.600,1
"2020-09-03",0.350,1
"2020-09-04",0.490,1
"2020-09-05",0.860,1
"2020-09-06",0.650,1
"2020-09-07",0.510,1
"2020-09-08",0.330,1
"2020-09-09",0.680,1
"2020-09-10",54.650,1
"2020-09-11",0.070,1
"2020-09-12",0.670,1
"2020-09-13",0.210,1
"2020-09-14",0.230,1
"2020-09-15",0.170,1
"2020-09-16",0.000,1
"2020-09-17",0.000,1
"2020-09-18",0.000,1
"2020-09-19",0.000,1
"2020-09-20",0.000,1
"2020-09-21",0.000,1
"2020-09-22",0.000,1
"2020-09-23",0.000,1
"2020-09-24",0.000,1
"2020-09-25",0.000,1
"2020-09-26",0.000,1
"2020-09-27",0.000,1
"2020-09-28",0.000,1
"2020-09-29",0.000,1
"2020-09-30",0.000,1
